id_mision,fecha,hora,id_equipo,id_planeta,completada
728,2024-09-25,03:39,773,1170,False
729,2024-05-27,07:18,749,21,True
730,2025-07-15,15:24,937,172,False
731,2025-04-04,04:40,687,40,False
732,2023-08-29,22:43,655,210,True
733,2023-08-14,23:29,537,146,False
734,2024-06-23,07:11,523,1016,False
735,2025-01-02,19:01,271,1193,False
736,2024-07-13,11:44,797,1075,False
737,2024-04-09,17:54,538,220,True
738,2025-01-25,22:00,206,1099,True
739,2024-01-21,08:59,580,372,False
740,2025-10-21,18:13,52,854,None
741,2026-05-06,23:44,558,1080,None
742,2024-03-12,09:24,966,202,False
743,2023-06-09,00:59,269,258,True
744,2024-04-29,02:12,31,922,True
745,2024-11-20,10:56,973,61,False
746,2023-01-24,17:35,769,474,True
747,2024-08-10,14:24,786,381,True
748,2022-10-31,04:05,496,1092,True
749,2023-04-22,00:54,348,119,False
750,2025-03-17,17:39,668,196,False
751,2023-06-01,06:13,403,65,False
752,2022-11-29,09:01,872,681,False
753,2026-06-13,06:47,438,793,None
754,2025-05-27,12:55,795,791,False
755,2025-11-15,07:00,317,750,None
756,2024-07-19,06:18,229,907,False
757,2024-09-24,02:51,993,164,True
758,2025-02-21,10:57,273,1156,True
759,2025-04-06,22:57,998,484,False
760,2023-07-16,02:18,26,94,False
761,2022-12-02,09:17,385,436,False
762,2024-08-03,13:43,496,36,True
763,2025-05-26,20:56,630,701,False
764,2023-04-26,19:44,193,1025,True
765,2023-10-04,05:48,366,708,False
766,2024-02-21,04:02,16,468,False
767,2022-11-01,21:46,666,195,False
768,2025-09-29,18:11,629,1155,False
769,2026-01-03,22:02,618,1017,None
770,2025-01-05,12:08,365,1072,False
771,2024-05-22,21:27,347,1111,False
772,2025-07-13,00:49,474,878,False
773,2022-10-19,18:12,612,740,True
774,2023-02-06,14:11,3,1175,False
775,2026-09-28,10:20,603,893,None
776,2024-10-20,10:42,416,28,False
777,2024-05-07,17:41,809,427,False
778,2023-07-03,01:35,213,159,True
779,2025-01-31,19:53,252,495,False
780,2025-08-20,09:21,201,292,True
781,2024-09-28,13:37,363,449,False
782,2024-03-15,21:18,511,657,False
783,2025-01-10,10:15,704,893,False
784,2022-11-29,08:55,756,499,True
785,2025-12-19,05:51,132,1088,None
786,2026-06-08,03:49,890,693,None
787,2026-02-11,19:37,404,692,None
788,2025-08-10,12:37,911,732,False
789,2025-07-11,20:23,397,1173,False
790,2023-08-01,04:59,79,184,False
791,2024-08-22,23:58,815,1141,False
792,2024-07-06,10:50,456,471,True
793,2025-07-18,00:02,246,500,True
794,2025-03-30,04:05,901,446,False
795,2024-01-09,07:14,573,507,False
796,2025-02-04,20:57,790,861,True
797,2026-03-05,14:27,349,542,None
798,2026-03-05,20:34,61,1053,None
799,2026-09-03,03:01,210,7,None
800,2026-03-26,06:53,770,62,None
801,2025-05-08,06:49,857,1107,False
802,2025-09-24,12:52,872,1195,True
803,2023-05-09,09:15,331,471,True
804,2025-02-14,04:38,913,819,True
805,2023-05-21,23:18,647,61,True
806,2026-08-25,01:03,984,1030,None
807,2025-09-15,10:07,675,1140,True
808,2023-12-12,11:20,20,272,True
809,2025-05-30,22:15,457,265,False
810,2022-12-20,16:03,931,298,False
811,2026-06-20,17:12,598,1040,None
812,2026-06-17,00:59,546,4,None
813,2025-01-22,21:39,411,765,True
814,2025-08-22,05:58,18,182,True
815,2025-09-19,10:38,842,536,True
816,2025-04-03,17:55,551,1092,False
817,2024-04-10,23:23,949,1135,True
818,2026-04-02,14:22,651,413,None
819,2026-09-15,11:08,479,176,None
820,2023-09-22,21:21,299,1002,True
821,2023-01-22,17:13,581,970,False
822,2025-03-15,23:50,826,352,False
823,2024-08-16,11:42,65,1188,False
824,2025-12-11,09:12,865,861,None
825,2023-04-09,00:25,731,855,False
826,2025-02-01,19:08,634,235,False
827,2025-02-11,03:52,88,726,True
828,2026-02-15,12:54,824,486,None
829,2023-04-09,15:53,374,978,True
830,2024-12-20,08:34,520,973,False
831,2022-12-11,03:42,244,444,False
832,2025-05-02,01:18,753,854,False
833,2025-07-22,04:10,59,136,False
834,2023-05-07,04:58,223,715,True
835,2024-09-20,03:35,513,1017,True
836,2023-09-30,07:23,414,447,False
837,2026-08-06,07:06,68,710,None
838,2026-07-05,19:41,454,733,None
839,2023-06-27,08:02,361,693,True
840,2026-04-29,08:40,975,919,None
841,2025-05-27,23:10,942,233,True
842,2026-04-22,06:48,439,201,None
843,2025-11-19,02:21,230,143,None
844,2022-10-26,11:29,872,1034,False
845,2026-01-13,13:49,914,885,None
846,2026-03-29,08:51,673,401,None
847,2024-07-30,02:59,3,961,False
848,2024-02-24,19:36,517,1007,False
849,2023-06-14,22:38,832,4,False
850,2026-04-25,07:43,251,693,None
851,2023-04-01,08:10,872,121,False
852,2024-01-16,10:06,457,615,True
853,2025-02-24,17:47,485,10,False
854,2022-11-24,18:41,175,355,True
855,2024-12-03,07:22,264,572,False
856,2024-05-02,14:31,472,689,False
857,2025-12-11,19:38,316,572,None
858,2023-09-08,20:11,768,26,False
859,2025-04-10,10:59,540,1045,True
860,2025-05-04,14:21,428,282,True
861,2026-02-11,12:19,898,943,None
862,2026-10-04,08:10,926,744,None
863,2025-06-07,12:02,726,63,False
864,2025-03-14,11:03,991,1095,True
865,2023-07-26,18:08,518,1173,False
866,2022-11-09,07:21,716,931,True
867,2024-08-19,08:13,149,1011,False
868,2023-08-27,04:44,668,173,True
869,2024-03-12,11:09,244,721,True
870,2023-04-08,22:27,397,608,True
871,2025-01-14,17:04,805,917,True
872,2026-02-06,06:59,48,936,None
873,2025-07-15,21:57,240,763,False
874,2024-01-05,07:42,377,495,True
875,2024-03-13,11:13,638,901,False
876,2023-12-08,14:18,671,584,False
877,2023-02-27,00:09,23,1181,True
878,2025-06-11,16:20,527,506,True
879,2026-06-02,01:13,409,63,None
880,2026-10-05,11:55,956,164,None
881,2025-07-10,18:42,287,88,True
882,2024-02-05,23:43,510,424,True
883,2024-03-07,11:57,41,337,True
884,2025-04-29,02:36,833,1052,False
885,2025-06-05,20:00,135,497,False
886,2026-03-18,08:16,1,965,None
887,2023-06-07,13:00,100,542,False
888,2023-11-25,02:36,755,582,False
889,2026-08-31,13:34,533,905,None
890,2024-06-15,14:18,736,213,True
891,2024-09-24,18:10,731,332,False
892,2024-09-11,22:42,454,59,True
893,2026-01-31,10:02,692,242,None
894,2022-12-08,05:50,742,482,False
895,2023-11-20,18:19,843,418,False
896,2025-02-11,18:53,331,386,True
897,2024-01-05,12:43,196,907,True
898,2022-11-20,08:17,788,1182,False
899,2024-02-24,18:41,821,1078,False
900,2024-04-06,17:55,714,76,True
901,2025-01-31,23:36,64,206,False
902,2024-07-23,07:56,603,825,True
903,2024-09-21,18:23,488,1122,True
904,2024-09-01,17:50,276,794,False
905,2025-03-23,21:29,209,351,False
906,2023-11-11,02:59,64,747,False
907,2023-05-08,09:15,133,696,False
908,2023-08-06,07:42,874,682,False
909,2023-04-15,15:36,259,716,False
910,2025-02-25,18:03,401,765,False
911,2025-04-04,19:02,190,149,False
912,2023-08-09,00:53,193,32,False
913,2024-08-12,03:06,399,956,False
914,2026-01-13,19:18,710,424,None
915,2023-01-01,20:57,75,1053,False
916,2026-07-30,03:21,713,180,None
917,2024-11-02,16:33,185,976,True
918,2024-08-26,09:08,568,621,False
919,2025-01-31,15:35,445,444,True
920,2022-11-04,23:43,713,928,False
921,2026-09-21,22:29,96,1026,None
922,2025-11-09,06:01,912,843,None
923,2024-01-23,08:46,598,691,False
924,2023-11-03,15:05,972,1094,True
925,2023-05-18,08:28,683,965,True
926,2026-07-03,07:53,659,844,None
927,2024-09-01,16:53,804,300,False
928,2023-10-31,15:21,966,489,True
929,2026-02-28,20:08,509,1030,None
930,2024-02-27,08:32,362,334,False
931,2024-08-31,14:27,651,580,False
932,2026-09-14,03:49,730,769,None
933,2026-07-05,04:14,67,1088,None
934,2023-11-22,06:09,992,541,False
935,2025-09-25,11:36,243,1135,True
936,2022-12-28,21:38,272,831,True
937,2024-02-07,11:20,980,729,True
938,2026-05-14,00:44,853,161,None
939,2025-01-14,19:32,856,506,True
940,2023-12-03,15:04,837,154,False
941,2026-01-22,13:50,821,558,None
942,2024-05-18,15:44,708,1143,True
943,2025-06-21,05:01,152,215,False
944,2026-09-20,12:07,710,345,None
945,2024-03-03,08:23,381,1103,False
946,2023-03-03,16:36,635,1094,False
947,2025-12-19,16:55,526,963,None
948,2025-03-15,22:46,107,1097,False
949,2023-04-01,10:05,952,654,False
950,2022-10-30,10:08,486,782,False
951,2026-06-09,01:37,175,635,None
952,2022-11-10,04:59,469,140,True
953,2023-05-29,20:04,29,161,False
954,2025-07-28,05:20,391,85,False
955,2024-07-01,06:19,682,738,False
956,2023-05-23,22:01,830,1,False
957,2024-09-04,18:50,829,2,False
958,2025-05-16,02:39,277,979,False
959,2023-05-04,11:02,989,625,False
960,2026-03-30,05:00,43,720,None
961,2025-11-21,12:08,317,411,None
962,2025-02-28,04:59,689,1015,False
963,2024-10-03,05:59,418,782,False
964,2024-10-03,16:32,818,149,False
965,2023-01-26,12:54,710,839,False
966,2026-06-15,12:03,181,193,None
967,2023-06-25,12:43,532,489,False
968,2025-01-17,06:12,717,1125,True
969,2026-06-07,21:59,771,422,None
970,2026-09-05,01:49,783,376,None
971,2025-05-27,05:03,926,679,False
972,2025-07-14,20:46,655,149,True
973,2025-07-16,13:53,232,581,False
974,2022-11-21,11:02,757,459,False
975,2025-11-26,15:25,376,426,None
976,2025-07-15,02:33,399,958,True
977,2024-08-06,12:29,399,536,False
978,2024-12-18,13:21,46,1130,True
979,2025-10-26,17:50,481,840,None
980,2024-01-25,09:42,415,373,False
981,2025-03-30,08:50,110,760,True
982,2022-10-30,19:11,849,965,False
983,2024-03-11,14:09,91,291,False
984,2022-10-19,20:06,931,1004,False
985,2025-04-17,18:36,663,53,False
986,2026-01-21,02:45,743,571,None
987,2026-10-15,09:20,104,370,None
988,2025-11-28,12:38,226,891,None
989,2023-06-21,23:44,203,252,True
990,2024-11-19,09:12,877,583,True
991,2023-01-22,17:01,330,319,True
992,2023-01-12,03:48,114,1169,False
993,2024-08-17,02:00,16,286,False
994,2024-11-04,21:22,439,291,True
995,2024-04-13,03:50,391,763,False
996,2023-09-01,00:11,291,107,True
997,2024-07-17,18:25,976,1039,False
998,2023-11-27,02:26,541,850,False
999,2024-03-07,09:10,315,1128,False
1000,2023-03-13,06:44,152,648,True
1001,2023-11-01,14:23,88,997,True
1002,2022-12-18,13:38,77,617,True
1003,2024-01-17,11:23,713,1107,False
1004,2024-11-03,11:34,741,443,True
1005,2025-05-03,01:36,584,561,True
1006,2023-06-19,22:35,950,586,False
1007,2024-07-28,10:52,275,630,False
1008,2024-06-06,18:09,738,300,True
1009,2026-05-17,15:25,911,1187,None
1010,2023-09-20,01:51,346,766,True
1011,2026-02-08,19:22,713,1183,None
1012,2025-03-27,14:40,689,442,False
1013,2024-10-25,17:43,656,586,True
1014,2025-01-03,08:19,273,602,False
1015,2025-10-18,19:36,948,196,None
1016,2026-04-14,14:44,27,48,None
1017,2024-12-24,11:34,920,683,True
1018,2024-06-14,01:43,411,94,False
1019,2026-03-13,07:16,428,378,None
1020,2024-11-08,22:33,38,1031,False
1021,2024-12-21,23:29,170,545,False
1022,2026-08-03,08:24,757,771,None
1023,2025-12-12,19:39,336,127,None
1024,2026-06-28,08:55,903,197,None
1025,2023-07-02,20:05,391,788,False
1026,2024-02-07,02:15,108,90,True
1027,2024-08-24,19:03,987,298,True
1028,2026-03-13,02:11,57,428,None
1029,2024-06-08,09:34,626,280,False
1030,2025-08-13,21:40,13,764,False
1031,2024-09-28,09:19,44,513,True
1032,2024-05-11,18:38,126,923,False
1033,2026-08-25,12:59,380,904,None
1034,2023-10-29,13:57,110,234,True
1035,2024-12-12,21:35,820,1089,False
1036,2022-12-29,00:39,166,1037,True
1037,2023-12-01,01:11,833,455,False
1038,2025-10-20,15:51,761,712,None
1039,2023-12-01,11:06,854,994,False
1040,2024-01-10,23:42,332,917,True
1041,2024-05-04,11:33,281,291,True
1042,2026-02-16,09:08,637,499,None
1043,2023-04-25,16:00,236,300,False
1044,2026-07-31,05:05,299,995,None
1045,2023-03-29,00:37,937,280,False
1046,2023-01-04,09:43,742,318,True
1047,2023-03-09,17:45,823,884,False
1048,2024-09-13,04:49,953,1112,True
1049,2023-11-11,03:43,642,232,False
1050,2025-02-13,17:38,603,483,False
1051,2024-03-03,10:07,139,1187,True
1052,2026-05-25,17:05,531,38,None
1053,2026-04-18,00:45,612,979,None
1054,2024-12-16,10:36,469,840,False
1055,2023-10-09,05:04,983,917,False
1056,2024-12-05,06:02,906,920,False
1057,2023-09-29,16:17,684,1137,False
1058,2025-07-16,03:45,328,673,False
1059,2026-07-17,06:19,269,269,None
1060,2025-02-09,03:28,65,820,True
1061,2024-07-09,20:12,149,648,True
1062,2022-10-20,13:17,585,438,False
1063,2023-09-09,06:13,691,27,True
1064,2026-08-22,00:00,388,786,None
1065,2024-09-06,21:38,740,1034,False
1066,2023-07-12,09:25,889,149,True
1067,2025-10-01,20:59,823,510,False
1068,2023-01-03,18:28,667,382,False
1069,2025-04-19,07:52,428,97,False
1070,2023-09-04,06:08,100,580,True
1071,2023-10-28,22:03,751,434,False
1072,2026-07-01,03:50,654,62,None
1073,2024-08-05,04:44,751,679,True
1074,2025-12-15,09:38,9,217,None
1075,2024-02-26,03:02,740,1085,False
1076,2025-10-03,10:28,937,343,True
1077,2022-12-13,09:59,118,621,True
1078,2026-08-10,09:20,195,713,None
1079,2026-02-24,23:38,133,728,None
1080,2022-12-25,00:00,796,197,False
1081,2023-09-12,19:49,693,72,True
1082,2023-03-21,14:44,884,165,True
1083,2024-09-24,17:35,711,183,True
1084,2024-02-12,19:14,598,447,False
1085,2023-02-25,11:51,4,538,True
1086,2022-10-22,15:03,772,1066,True
1087,2024-01-12,12:31,724,756,False
1088,2024-10-10,01:34,885,1017,True
1089,2024-03-10,05:41,659,545,True
1090,2023-01-05,00:50,309,1099,True
1091,2023-05-21,22:54,185,783,False
1092,2025-04-28,20:53,524,1039,False
1093,2026-04-17,22:11,807,734,None
1094,2026-02-10,06:09,449,309,None
1095,2025-10-21,07:35,787,732,None
1096,2025-06-24,12:28,614,1170,False
1097,2023-04-12,22:35,808,568,False
1098,2023-07-01,20:19,126,280,False
1099,2025-10-19,05:49,407,359,None
1100,2024-10-02,01:59,306,838,False
1101,2023-07-28,15:36,632,927,True
1102,2023-04-15,02:18,917,1134,True
1103,2026-09-23,04:56,453,743,None
1104,2023-05-19,05:47,45,120,False
1105,2023-11-30,01:25,690,486,True
1106,2025-09-22,07:45,315,920,True
1107,2025-12-08,11:04,51,671,None
1108,2024-02-04,03:48,222,238,True
1109,2026-01-23,15:02,760,122,None
1110,2022-11-07,16:28,288,267,True
1111,2025-07-04,16:11,685,726,True
1112,2024-05-06,11:45,278,119,False
1113,2025-05-18,23:21,983,367,False
1114,2023-06-18,23:37,629,145,True
1115,2023-01-17,22:57,792,677,False
1116,2026-03-12,11:23,85,902,None
1117,2024-12-06,16:43,703,715,False
1118,2026-04-19,10:18,629,383,None
1119,2025-09-16,23:06,182,90,True
1120,2026-05-10,20:30,419,477,None
1121,2024-03-08,18:09,280,12,True
1122,2022-12-17,22:52,741,1104,True
1123,2023-06-19,23:06,290,1110,False
1124,2025-06-11,16:52,859,3,False
1125,2024-05-21,05:09,846,1148,False
1126,2025-01-07,07:21,694,640,True
1127,2026-09-11,18:34,724,718,None
1128,2025-07-25,23:49,985,66,False
1129,2022-10-28,12:50,267,787,True
1130,2024-08-20,19:55,932,1086,False
1131,2023-03-28,14:27,115,313,False
1132,2023-06-05,03:57,467,345,False
1133,2025-08-27,23:13,295,858,True
1134,2025-05-31,06:31,887,681,True
1135,2023-08-16,17:10,966,1088,False
1136,2023-12-19,02:43,787,440,True
1137,2025-04-16,20:59,421,331,False
1138,2024-10-03,19:03,579,327,False
1139,2023-10-23,13:02,733,535,True
1140,2024-03-24,01:40,672,448,False
1141,2022-12-10,12:47,925,739,True
1142,2026-08-28,04:46,815,594,None
1143,2023-11-07,07:49,225,550,True
1144,2025-06-21,13:18,186,1031,True
1145,2025-01-29,15:07,825,400,False
1146,2026-06-13,01:58,695,1169,None
1147,2023-03-04,06:00,311,106,True
1148,2026-04-07,08:07,308,412,None
1149,2024-09-14,07:51,682,859,False
1150,2025-03-19,09:44,347,664,False
1151,2022-12-01,07:41,633,788,True
1152,2026-02-22,12:12,221,795,None
1153,2023-06-28,03:54,440,267,True
1154,2025-02-09,05:59,625,825,True
1155,2025-03-21,22:58,612,792,True
1156,2023-11-16,16:15,400,266,True
1157,2026-01-23,15:21,216,820,None
1158,2023-01-19,01:53,875,1156,True
1159,2023-12-04,22:09,31,209,True
1160,2025-06-12,22:21,911,786,True
1161,2023-04-08,15:47,684,62,True
1162,2024-02-06,09:00,501,856,False
1163,2026-08-31,16:52,352,641,None
1164,2025-02-05,13:34,149,5,False
1165,2023-08-22,11:53,794,433,True
1166,2023-01-29,03:11,918,704,True
1167,2025-03-25,11:34,186,45,False
1168,2023-03-02,16:29,444,668,False
1169,2024-05-28,08:12,430,275,False
1170,2025-06-14,05:24,507,862,False
1171,2026-07-31,04:46,713,1189,None
1172,2025-10-09,00:32,142,1008,True
1173,2023-08-18,23:49,402,615,False
1174,2024-10-27,20:01,833,648,False
1175,2024-04-20,20:53,157,1178,False
1176,2026-09-03,06:38,351,1182,None
1177,2023-02-21,06:38,846,498,True
1178,2024-04-11,09:04,50,244,True
1179,2024-01-10,14:38,989,789,True
1180,2024-10-09,14:26,761,1033,True
1181,2022-10-21,16:11,103,40,True
1182,2023-10-13,16:42,754,776,True
1183,2024-12-14,10:13,74,347,True
1184,2023-03-31,10:33,865,169,True
1185,2025-03-02,01:21,938,140,False
1186,2025-06-24,13:56,45,1091,True
1187,2022-12-06,22:02,320,899,False
1188,2023-09-14,07:26,368,84,True
1189,2024-12-01,08:02,613,1000,False
1190,2026-07-20,12:22,852,325,None
1191,2025-12-18,12:21,781,707,None
1192,2024-01-26,15:17,857,652,True
1193,2022-10-27,00:17,689,273,False
1194,2024-01-27,08:50,948,823,False
1195,2025-01-23,02:20,376,1131,False
1196,2025-04-30,03:16,403,939,True
1197,2025-07-20,17:48,182,247,True
1198,2025-12-14,04:12,288,485,None
1199,2025-04-02,22:44,499,521,False
1200,2024-11-23,16:33,878,740,False
1201,2023-08-04,19:25,445,754,True
1202,2024-01-07,18:03,127,494,True
1203,2022-12-10,22:09,414,1159,True
1204,2023-01-11,14:54,239,143,True
1205,2025-06-23,01:00,533,620,False
1206,2024-05-30,11:09,817,44,True
1207,2025-10-10,11:50,870,543,False
1208,2024-10-27,05:27,206,1139,True
1209,2025-07-28,18:33,266,279,True
1210,2023-12-06,06:12,537,509,False
1211,2025-08-14,21:18,879,733,True
1212,2024-10-06,08:23,923,583,True
1213,2023-01-01,15:05,843,631,True
1214,2022-11-20,17:06,584,939,True
1215,2024-01-13,03:20,942,758,False
1216,2026-09-24,01:25,836,398,None
1217,2024-08-11,02:06,318,231,True
1218,2025-04-18,03:16,970,688,True
1219,2023-07-04,12:38,890,1059,True
1220,2023-03-03,04:21,623,683,False
1221,2025-06-26,08:40,554,345,True
1222,2025-01-11,03:17,507,704,True
1223,2025-12-19,06:12,450,896,None
1224,2025-01-22,18:25,465,415,False
1225,2024-08-28,12:09,144,212,True
1226,2026-03-28,02:05,922,1002,None
1227,2024-05-17,19:00,916,1132,False
1228,2025-09-26,14:00,215,882,True
1229,2026-02-16,02:56,455,322,None
1230,2025-07-18,18:35,477,831,True
1231,2024-01-01,06:49,206,733,False
1232,2024-01-16,16:27,500,55,True
1233,2026-08-27,05:22,616,1184,None
1234,2026-07-18,06:45,11,992,None
1235,2023-03-12,08:52,642,891,True
1236,2023-11-27,22:31,872,1019,True
1237,2025-05-30,01:10,479,718,True
1238,2026-07-21,05:13,677,623,None
1239,2024-05-04,21:32,803,540,False
1240,2026-05-16,16:10,486,313,None
1241,2023-03-17,14:31,680,930,True
1242,2023-08-03,19:40,780,1015,False
1243,2022-11-09,06:28,3,562,False
1244,2022-12-28,18:02,682,925,True
1245,2026-03-24,21:06,328,725,None
1246,2023-10-28,07:43,455,1198,False
1247,2023-12-23,08:36,562,542,True
1248,2024-04-05,20:38,644,537,False
1249,2025-08-25,22:10,436,655,True
1250,2023-10-26,10:14,643,699,True
1251,2023-02-28,16:41,597,99,True
1252,2023-10-15,01:01,547,795,False
1253,2023-06-25,10:53,665,49,True
1254,2023-04-05,10:10,347,290,False
1255,2023-11-20,01:30,992,268,True
1256,2023-08-25,10:28,691,1113,False
1257,2023-10-17,09:32,596,593,False
1258,2023-02-04,00:21,94,489,True
1259,2025-09-19,09:43,254,621,False
1260,2024-09-15,10:36,138,160,True
1261,2025-11-21,20:50,917,107,None
1262,2023-02-03,19:24,109,759,True
1263,2023-02-02,00:57,559,1055,False
1264,2026-08-30,06:39,548,376,None
1265,2023-04-12,21:59,322,342,False
1266,2023-01-30,05:32,848,379,False
1267,2025-04-15,05:00,485,327,True
1268,2025-02-27,21:51,321,183,True
1269,2023-10-20,23:48,833,575,True
1270,2023-08-21,23:17,100,677,False
1271,2025-02-23,03:29,522,703,True
1272,2026-08-27,04:16,734,584,None
1273,2024-07-26,19:34,809,777,True
1274,2023-01-24,01:59,7,140,True
1275,2023-03-13,07:12,907,70,False
1276,2023-12-17,04:09,214,1052,True
1277,2026-10-11,10:16,812,1100,None
1278,2024-06-11,03:04,313,861,False
1279,2025-05-03,02:14,767,1120,False
1280,2026-05-16,23:57,396,1176,None
1281,2023-02-12,07:33,470,86,True
1282,2026-01-12,10:51,115,839,None
1283,2023-05-27,08:56,681,669,False
1284,2024-05-23,11:31,816,424,False
1285,2024-02-01,08:53,176,329,True
1286,2024-09-08,08:40,770,529,False
1287,2026-01-04,07:14,406,613,None
1288,2025-03-19,10:47,295,675,False
1289,2025-03-10,03:36,241,146,False
1290,2022-11-21,14:22,672,450,False
1291,2025-08-02,16:29,710,696,True
1292,2024-07-29,10:02,957,584,False
1293,2024-10-03,10:42,82,758,True
1294,2026-06-22,13:33,528,923,None
1295,2025-11-11,11:45,766,209,None
1296,2023-03-16,22:09,569,1078,False
1297,2022-10-22,17:29,44,493,False
1298,2025-12-23,22:09,403,22,None
1299,2023-03-26,16:08,368,1064,False
1300,2023-06-25,10:09,120,1055,False
1301,2023-09-28,22:09,959,536,True
1302,2025-12-05,23:02,187,231,None
1303,2025-11-03,13:09,76,98,None
1304,2024-02-17,23:40,686,785,False
1305,2023-03-11,00:18,838,715,False
1306,2023-03-21,01:20,459,245,True
1307,2025-08-12,09:25,282,600,False
1308,2024-08-07,01:27,106,619,True
1309,2024-12-22,11:05,849,984,False
1310,2025-09-30,17:49,604,514,False
1311,2024-11-09,21:43,294,537,False
1312,2024-04-05,08:22,819,178,True
1313,2023-01-18,23:50,941,616,True
1314,2024-09-18,20:19,878,479,True
1315,2025-08-28,03:48,258,314,True
1316,2026-05-02,15:08,521,292,None
1317,2024-12-21,13:41,220,875,True
1318,2024-03-12,17:29,21,424,False
1319,2023-12-21,17:11,163,228,True
1320,2026-07-04,01:53,414,510,None
1321,2025-11-27,22:40,984,484,None
1322,2026-04-07,06:34,767,852,None
1323,2024-04-26,08:31,309,487,False
1324,2026-03-01,04:08,929,641,None
1325,2026-09-24,13:34,366,79,None
1326,2025-03-26,09:09,700,374,False
1327,2026-06-13,09:34,14,672,None
1328,2024-01-14,20:54,851,183,False
1329,2026-01-15,11:51,658,958,None
1330,2026-03-14,09:31,895,1058,None
1331,2025-08-08,17:30,250,88,False
1332,2025-10-27,13:17,407,739,None
1333,2025-10-14,08:36,484,598,False
1334,2022-12-14,06:35,169,223,True
1335,2025-10-12,23:25,700,735,True
1336,2026-03-24,04:46,508,196,None
1337,2023-08-06,06:46,946,955,True
1338,2023-06-27,17:23,375,37,True
1339,2025-08-20,19:30,291,858,True
1340,2023-12-17,23:49,189,276,False
1341,2023-03-21,19:54,817,951,False
1342,2025-04-07,19:24,799,997,True
1343,2023-08-17,22:21,441,176,True
1344,2026-07-02,19:01,289,228,None
1345,2026-03-10,02:46,561,550,None
1346,2023-10-26,01:32,646,637,True
1347,2025-03-30,21:31,394,1075,False
1348,2023-10-01,12:05,584,404,True
1349,2025-09-28,11:11,225,641,True
1350,2025-03-31,21:51,730,134,False
1351,2026-07-01,19:11,31,960,None
1352,2025-02-01,10:23,200,1113,True
1353,2026-09-07,02:33,606,769,None
1354,2023-02-13,00:54,119,978,False
1355,2023-05-06,15:36,964,81,False
1356,2026-01-09,11:28,432,543,None
1357,2024-04-04,02:37,909,1070,False
1358,2024-07-22,12:19,560,198,True
1359,2023-09-24,15:11,724,682,False
1360,2023-01-08,02:47,21,452,False
1361,2025-06-04,14:50,996,1116,True
1362,2023-05-08,12:55,691,601,True
1363,2025-02-10,17:56,606,508,False
1364,2025-12-31,21:49,722,106,None
1365,2023-08-23,16:52,797,209,False
1366,2023-01-19,07:28,70,1021,False
1367,2024-09-07,20:52,885,717,False
1368,2023-05-19,12:05,902,415,True
1369,2025-10-22,17:28,682,238,None
1370,2024-05-23,06:52,10,475,False
1371,2023-04-29,16:38,200,848,True
1372,2024-06-29,18:47,507,78,True
1373,2024-07-06,19:01,651,193,False
1374,2026-01-04,15:45,308,330,None
1375,2025-05-26,06:00,531,29,False
1376,2026-07-15,02:12,567,986,None
1377,2024-01-24,16:18,566,972,True
1378,2023-01-22,06:34,332,1072,True
1379,2023-08-27,10:05,68,722,True
1380,2025-08-26,23:18,854,579,False
1381,2026-08-20,16:51,187,718,None
1382,2023-01-29,04:22,202,497,False
1383,2023-10-18,07:22,466,539,True
1384,2025-05-18,06:16,222,89,False
1385,2024-06-19,00:35,1,74,False
1386,2025-07-21,18:21,626,527,True
1387,2024-05-25,04:38,568,546,True
1388,2025-07-29,09:11,602,132,False
1389,2023-01-21,07:43,57,191,True
1390,2024-04-17,04:20,124,819,True
1391,2025-02-15,10:28,948,651,True
1392,2026-01-01,08:23,168,1080,None
1393,2025-12-24,20:49,644,20,None
1394,2025-07-04,19:57,898,1110,False
1395,2026-01-08,21:40,259,180,None
1396,2024-01-09,00:04,722,692,False
1397,2023-01-24,10:17,406,786,False
1398,2025-08-11,21:51,215,1136,False
1399,2024-11-26,02:56,572,805,True
1400,2026-05-02,17:16,846,1132,None
1401,2025-02-04,10:06,74,483,False
1402,2023-02-18,04:05,906,1192,True
1403,2024-03-23,21:14,893,779,False
1404,2026-01-02,13:07,650,480,None
1405,2023-05-13,17:53,355,559,False
1406,2025-03-13,21:48,939,241,True
1407,2023-07-13,19:20,43,282,True
1408,2026-06-10,05:18,470,1002,None
1409,2026-06-02,20:23,116,864,None
1410,2025-07-30,03:46,583,859,True
1411,2024-02-07,23:13,651,1076,False
1412,2023-05-28,23:31,175,652,False
1413,2023-06-01,22:53,863,740,True
1414,2025-04-19,15:54,488,678,True
1415,2025-03-25,21:53,896,1053,True
1416,2025-03-08,03:33,450,454,False
1417,2024-08-11,07:30,678,481,False
1418,2024-03-14,17:45,883,676,False
1419,2023-11-07,10:43,514,400,False
1420,2026-01-13,05:38,627,280,None
1421,2023-02-17,00:30,582,803,True
1422,2025-11-23,00:47,28,800,None
1423,2025-06-26,19:19,15,1078,True
1424,2025-11-21,00:02,792,1148,None
1425,2026-05-14,18:13,949,457,None
1426,2023-04-23,01:36,345,459,True
1427,2024-02-29,07:56,924,1144,False
1428,2023-06-28,03:11,55,1197,True
1429,2024-10-23,06:48,655,497,True
1430,2024-08-02,14:49,70,216,False
1431,2024-07-01,05:18,115,560,True
1432,2024-01-24,21:05,196,420,False
