621,Shelmet,3;4;16;23;28;29;30;32,621
622,Accelgor,11;12;14;18;33,622
623,Stunfisk,2;7;10;16;22;32,623
624,Mienfoo,2;6;18;30;31,624
625,Mienshao,3;4;14;18;19;21;24;35,625
626,Druddigon,2;6;11;13;14;25;32,626
627,Golett,9;20;23;28;32,627
628,Golurk,6;12;14;18;25;26;28;31;36,628
629,Pawniard,10;15;30;32,629
630,Bisharp,6;8;9;10;20;22;27;29;31;33,630
631,Bouffalant,28;33,631
632,Rufflet,2;6;8;26;30;31;33;36,632
633,Braviary,3;6;12;14;17;20;22;24;29,633
634,Vullaby,1;8;11;26;31,634
635,Mandibuzz,1;4;6;7;9;20;26;27;33,635
636,Heatmor,6;10;13;16;28;36,636
637,Durant,10;29;32,637
638,Deino,1;4;7;21;22;26,638
639,Zweilous,2;15;23;26;32;33;35,639
640,Hydreigon,8;14;23;29;31;32;33,640
641,Larvesta,15;20;22;28;29;30;33;35,641
642,Volcarona,3;11;14;16;19;22;23;24;31;36,642
643,Cobalion,14;16;18;20;27;32,643
644,Terrakion,3;4;5;12;14;22;33,644
645,Virizion,2;3;7;10;15;18;23;26;36,645
646,Tornadus,7;33,646
647,Thundurus,5;7;19;29;32;33,647
648,Reshiram,1;10;16;22;27;31,648
649,Zekrom,9;10;14;15;26;27;30;34,649
650,Landorus,1;5;6;10;11;31;34,650
651,Kyurem,4;10;19;27;34,651
652,Keldeo,1;7;10;15;18;21;26;34,652
653,Meloetta,3;5;6;13;20;22;24;29;30;36,653
654,Genesect,2;14;16;17;20;24;36,654
655,Chespin,1;4;8;19;20;24;29;36,655
656,Quilladin,7;9;11;16;17;19;25,656
657,Chesnaught,4;6;14;27;28;34,657
658,Fennekin,16;17;19;26;34;35;36,658
659,Braixen,5;9;10;17;23;28;30;32;33,659
660,Delphox,4;8;24;27;34;36,660
661,Froakie,2;19;20;24;32,661
662,Frogadier,1;4;12;14;18;19;32,662
663,Greninja,5;9;15;17;21;22;25;29;31;34,663
664,Bunnelby,3;15;22;25;26;31;33,664
665,Diggersby,8;20;36,665
666,Fletchling,2;8;9;12;33;35,666
667,Fletchinder,2;3;6;14;22;26;32,667
668,Talonflame,5;6;7;8;9;11;19;25;36,668
669,Scatterbug,2;4;12;13;20;21,669
670,Spewpa,4;8;13;16;19;20;25;35;36,670
671,Vivillon,1;4;5;16;21;27;30,671
672,Litleo,9;16;20;36,672
673,Pyroar,2;11;16;28;29;35,673
674,Pyroar,4;17;18;25;31,674
675,Flabébé,5;6;20;26;35,675
676,Floette,8;9;17;21;22;29;33;34,676
677,Florges,1;12;27;31;36,677
678,Skiddo,8;29,678
679,Gogoat,1;8;13;15;24;30;35;36,679
680,Pancham,3;15;20;24;32,680
681,Pangoro,8;18;26;33,681
682,Furfrou,5;9;15;17,682
683,Espurr,1;4;14;21;28;32;35,683
684,Meowstic,3;4;11;14;15;18;30;32;34;36,684
685,Meowstic,5;15;16;28,685
686,Honedge,2;22;28;31,686
687,Doublade,5;16;22;29;34,687
688,Aegislash,3;25,688
689,Spritzee,4;20;29,689
690,Aromatisse,7;25;26;27,690
691,Swirlix,2;7;11;15;17;22;28;30,691
692,Slurpuff,17;23;27;33,692
693,Inkay,3;4;9;20;28,693
694,Malamar,1;17;19;20;22;24;34,694
695,Binacle,5;7;13;22;32;35;36,695
696,Barbaracle,2;7;11;22;26;27;29;30,696
697,Skrelp,7;13;14;16;22;25;31,697
698,Dragalge,2;8;23;36,698
699,Clauncher,2;12;13;15;19,699
700,Clawitzer,2;7;9;12;17,700
701,Helioptile,11;16;20;24;30,701
702,Heliolisk,9;13;35,702
703,Tyrunt,8;10;13;19;21;35,703
704,Tyrantrum,5;6;11;13;14;17;25;31,704
705,Amaura,9;13;19;24;31;32;34;35,705
706,Aurorus,13;16;26;29,706
707,Sylveon,6;9;12;15;17;19;35;36,707
708,Hawlucha,9;11;13;16;24;26;27;28;29;30,708
709,Dedenne,6;19;23;33;35,709
710,Carbink,3;5;24,710
711,Goomy,1;9;10;13;17;18;25;30,711
712,Sliggoo,8;14;15;26;31;35,712
713,Goodra,6;7;13;15;18;21;27;28;30;33,713
714,Klefki,15;22;23;27;32,714
715,Phantump,3;9;10;13;22;26,715
716,Trevenant,4;6;7;18;20;22;29;32;35,716
717,Pumpkaboo,5;8;13;14;19;25,717
718,Gourgeist,1;6;11;13;21;27;34,718
719,Bergmite,9;14;20;23;25;27;33;35,719
720,Avalugg,1;3;10;13;18;27;29;35,720
721,Noibat,3;6;10;13;19;23;26;27;30;31;32,721
722,Noivern,7;12;13;23;25;28;30,722
723,Xerneas,3;5;8;12;14;27;32,723
724,Yveltal,1;3;11;14;15;17;21;23;32;33,724
725,Zygarde,1;3;8;9;11;15;17;22;24,725
726,Diancie,2;4;11;18;20;31;34,726
727,Hoopa,1;6;10;18;23;29,727
728,Volcanion,2;7;20;25;29;34,728
729,Rowlet,1;2;6;13;16;27,729
730,Dartrix,3;7;11;27,730
731,Decidueye,7;8;11;12;14;15;28,731
732,Litten,5;14;15;18;20;21;30,732
733,Torracat,7;11;17;20;21;32;34;35,733
734,Incineroar,2;5;20;21;22;31,734
735,Popplio,2;8;16;20,735
736,Brionne,19;24;32,736
737,Primarina,9;18;22;29,737
738,Pikipek,2;7;15;16;18;22;34,738
739,Trumbeak,1;3;12;21;28;29;34,739
740,Toucannon,6;12;14;16;36,740
741,Yungoos,10;12;16;20;28;36,741
742,Gumshoos,11;14;17;25;26;29;31,742
743,Grubbin,6;9;10;12;13;15;20;28,743
744,Charjabug,1;9;10;13;31;34;35,744
745,Vikavolt,2;4;5;13;14;19;20;24;25;29;32,745
746,Crabrawler,4;8;14;24;25;30;32;33;34,746
747,Crabominable,10;11;16;17;30,747
748,Oricorio,6;9;11;13;14;27;28;34,748
749,Cutiefly,6;7;10;13;18;23;24;31;34;35,749
750,Ribombee,5;19;27;28;34,750
751,Rockruff,8;12;29;32;33,751
752,Lycanroc,7;17;27;29,752
753,Wishiwashi,2;5;16;22;31;33;35,753
754,Mareanie,1;7;14;34,754
755,Toxapex,8;11;12;22;24;27;28;32;34;36,755
756,Mudbray,1;2;9;20;26;30,756
757,Mudsdale,1;13;21;27;29;31;33,757
758,Dewpider,6;14;15;23;26;30;32,758
759,Araquanid,3;5;10;13;16;33;34,759
760,Fomantis,6;8;14;16;22;23;25;31;34,760
761,Lurantis,15;17;18;25;31,761
762,Morelull,5;15;21;22;25;31;33,762
763,Shiinotic,6;8;13;19;22,763
764,Salandit,4;11;13;20;25;28;33,764
765,Salazzle,1;26;30;35,765
766,Stufful,3;4;10;17;19;21;23;34;36,766
767,Bewear,4;7;10;19;22;23;25;27;28,767
768,Bounsweet,2;11;20;26;34;36,768
769,Steenee,4;5;11;13;19;26;34;35,769
770,Tsareena,7;9;10;19;26;29;31;34,770
771,Comfey,4;7;11;25;28,771
772,Oranguru,3;8;10;13;16;26;32,772
773,Passimian,1;18;24;25;29;30,773
774,Wimpod,2;7;12;13;18;31,774
775,Golisopod,5;12;21;26;35,775
776,Sandygast,1;8;12;14;36,776
777,Palossand,6;11;17;36,777
778,Pyukumuku,1;3;16;17;20;28;31,778
779,Type: Null,2;7;14;22;23;27;33;34,779
780,Silvally,9;14;18;23;24;36,780
781,Minior,5;6;17;23;26;28;30;31,781
782,Komala,10;11;14;21;26;27;33,782
783,Turtonator,8;27;35;36,783
784,Togedemaru,1;4;10;15;18;36,784
785,Mimikyu,7;19;23;32;34,785
786,Bruxish,12;23;25;35;36,786
787,Drampa,9;10;18;25;33,787
788,Dhelmise,9;10;12;17;23;29;30;36,788
789,Jangmo-o,5;6;20;21;27,789
790,Hakamo-o,1;28;32;36,790
791,Kommo-o,1;13;18;23;24;26;28;35,791
792,Tapu Koko,5;12;15;24;27;34,792
793,Tapu Lele,8;11;22;24;25;30;32;33,793
794,Tapu Bulu,1;7;10;14;17;19;21;26;30,794
795,Tapu Fini,1;4;12;20;22;23;30;35,795
796,Cosmog,6;7;13;17;28;31;32,796
797,Cosmoem,10;15;17;24;26;31,797
798,Solgaleo,1;9;11;12;23;28;29,798
799,Lunala,3;11;13;22;27;31,799
800,Nihilego,1;4;5;9;21;25;26;30;31;33;34,800
801,Buzzwole,1;22;28,801
802,Pheromosa,4;9;10;12;16;25;33;36,802
803,Xurkitree,4;5;7;8;10;12;13;33;35,803
804,Celesteela,4;6;13;17;25;27,804
805,Kartana,4;9;10;28;31;32;33;35,805
806,Guzzlord,1;3;4;11;12;22;24;36,806
807,Necrozma,4;10;12;17;22;24;32,807
808,Magearna,7;16;18;19;24;34;36,808
809,Marshadow,7;13;29,809
810,Poipole,3;7;9;10;13;14;18;23;35,810
811,Naganadel,5;8;17;26;27;28;30;31;33,811
812,Stakataka,3;4;13;18;22;26;32,812
813,Blacephalon,1;7;11;12;14;18;19;23;26;31;33,813
814,Zeraora,2;8;11;15;18;19;35,814
815,Meltan,1;4;8;14;16;18,815
816,Melmetal,4;9;19;21;27;33,816
