id_mision,fecha,hora,id_equipo,id_planeta,completada
735,2026-06-05,00:32,52,105,None
736,2026-09-07,11:08,85,160,None
737,2025-01-01,09:03,53,188,True
738,2026-03-03,07:16,99,173,None
739,2024-02-22,10:16,71,143,False
740,2026-07-11,02:41,52,234,None
741,2023-06-25,02:13,38,77,True
742,2025-12-12,02:16,31,157,None
743,2024-11-27,05:46,55,247,False
744,2024-05-15,12:23,75,157,False
745,2025-12-11,11:20,42,48,None
746,2022-11-19,07:08,66,110,False
747,2023-10-04,17:13,26,47,True
748,2025-07-12,23:26,82,46,False
749,2025-04-14,21:28,66,100,True
750,2026-07-03,12:30,68,239,None
751,2022-11-11,20:30,43,170,False
752,2022-10-30,09:32,16,131,True
753,2024-12-15,07:30,77,107,True
754,2026-09-09,05:02,14,161,None
755,2024-05-27,12:51,79,94,False
756,2023-09-05,21:11,66,73,False
757,2022-10-18,18:50,38,215,True
758,2023-04-30,20:57,59,113,False
759,2025-05-03,17:18,14,190,True
760,2025-05-15,21:08,20,249,False
761,2023-09-06,17:23,14,129,True
762,2025-10-02,17:51,1,153,False
763,2025-11-12,05:58,17,67,None
764,2024-11-22,11:42,57,93,False
765,2026-02-16,23:26,78,143,None
766,2025-06-14,15:22,45,160,True
767,2025-10-27,01:26,78,185,None
768,2025-02-18,09:39,1,143,False
769,2025-09-06,20:43,2,162,True
770,2024-10-13,13:31,85,189,True
771,2024-10-12,10:05,19,28,False
772,2023-02-09,03:20,38,204,False
773,2026-09-30,20:22,36,49,None
774,2023-07-13,21:18,10,141,False
775,2025-04-10,13:11,51,6,False
776,2026-05-11,21:57,56,59,None
777,2025-07-27,20:26,86,14,False
778,2023-04-10,23:28,65,250,True
779,2023-03-09,14:42,34,144,True
780,2023-07-09,12:00,14,100,True
781,2026-03-06,22:12,8,18,None
782,2026-01-11,19:31,20,73,None
783,2026-05-19,00:05,82,176,None
784,2025-12-22,05:52,41,16,None
785,2023-09-08,02:21,82,68,False
786,2025-01-20,03:29,8,157,False
787,2025-01-03,15:24,58,189,False
788,2023-08-08,16:00,98,18,True
789,2024-03-18,21:05,47,111,True
790,2022-12-18,01:52,94,140,False
791,2025-11-29,14:08,4,164,None
792,2026-09-16,02:58,30,197,None
793,2024-01-11,01:04,87,211,False
794,2025-04-07,07:24,78,170,True
795,2023-03-20,06:42,97,230,False
796,2023-10-11,13:05,89,124,True
797,2023-01-01,19:04,26,34,False
798,2024-09-02,02:01,81,200,True
799,2025-02-22,21:27,43,115,False
800,2024-09-10,10:19,15,185,False
